ID,Confidence,R.A.,Decl.,D,Teff,logg,[Fe/H],Source
49035,0.725098,32.79456642,29.76742393,5184.428955,10855.2,4.263174,-0.747288,
49036,0.92627,16.85405604,32.693019,33887.53708,,,,
49037,0.882812,18.68926699,32.59127689,22127.43561,9073.162463,3.531166577,-1.556965773,
49038,0.737305,19.0022978,32.53165144,51539.44084,,,,
49039,0.904785,20.61325491,32.28099314,36535.82042,,,,
49040,0.923828,28.36789858,31.05832781,26876.14459,,,,
49041,0.801758,29.71884188,30.80235528,,,,,
49042,0.883789,29.9405031,30.81481165,17943.76806,,,,
49043,0.930176,22.33601973,32.47791425,10948.10181,9176.8,2.85722,-1.284979,
49044,0.928711,24.21874605,32.12830274,36403.09467,,,,
49045,0.936035,27.24609891,31.71731278,22914.29949,8378.3,5.060811,-9,
49046,0.907227,33.23153348,30.39318505,20960.83157,,,,
49047,0.759766,34.99057708,30.09959316,28739.39695,,,,
49048,0.787109,323.5832853,24.24093699,11111.46496,,,,
49049,0.635742,323.6027069,24.33971614,68646.59891,,,,
49050,0.896973,324.4416273,24.69628116,33409.29258,,,,
49051,0.786133,324.9966994,24.66995546,,,,,
49052,0.813477,324.9454936,24.85708519,13250.45431,,,,
49053,0.826172,325.4204676,24.85124856,53723.52047,,,,
49054,0.865234,326.5068457,25.17124313,17670.52055,,,,
49055,0.804688,327.8038263,25.76014874,,,,,
49056,0.814941,328.0727725,25.72459289,40476.02348,,,,
49057,0.616699,328.6294046,25.97698003,48776.22206,,,,
49058,0.613281,330.0887548,26.42653053,22733.20481,,,,
49059,0.729492,330.9049655,26.67795373,66448.39516,,,,
49060,0.831543,330.8532141,26.64335816,46186.73161,,,,
49061,0.798828,331.7245147,26.7752465,23039.11495,,,,
49062,0.785156,334.1909948,27.37719563,50149.12943,,,,
49063,0.796875,336.2197427,27.94322739,48073.17769,,,,
49064,0.892578,336.2706004,27.94124783,18448.51922,10195.2,3.289237,-1.460907,
49065,0.731934,344.1040197,29.68064655,17959.07746,,,,
49066,0.629395,321.9787512,24.19934665,48535.23513,,,,
49067,0.629883,321.9562996,24.28087388,50382.25088,,,,
49068,0.706055,322.0263243,24.08537495,32491.12329,,,,
49069,0.705078,322.252055,24.26453225,60446.8746,,,,
49070,0.764648,323.8410838,24.86477894,42979.89022,,,,
49071,0.831055,323.7480509,24.80481938,43808.6744,,,,
49072,0.888184,330.7354165,26.93320694,,,,,
49073,0.904297,332.9638064,27.50789341,19107.28748,,,,
49074,0.716797,333.3386951,27.73522013,34366.15011,,,,
49075,0.746094,333.3680442,27.62939553,,,,,
49076,0.817383,334.2523547,27.94918651,10665.48114,,,,
49077,0.925293,334.8686403,28.16753404,30687.76713,,,,
49078,0.62793,341.2722147,29.52728534,31950.91533,,,,
49079,0.942383,341.2035653,29.56585317,38102.09853,,,,
49080,0.813965,346.6763172,30.49317166,49982.37878,,,,
49081,0.874512,346.6378605,30.50478824,26019.35126,,,,
49082,0.909668,349.2801493,30.71173032,37337.92628,,,,
49083,0.854492,350.1391753,30.83380495,29365.72164,,,,
49084,0.740723,323.4988495,25.10241758,38773.80002,,,,
49085,0.930664,325.2323919,25.7472425,9542.778743,,,,
49086,0.651367,327.1396677,26.47652572,,,,,
49087,0.772461,327.2265588,26.34214855,48481.19876,,,,
49088,0.87207,328.9760926,26.97411762,50187.89991,,,,
49089,0.830078,329.3640136,27.15613804,,,,,
49090,0.839844,329.3925481,27.15431615,30301.35992,,,,
49091,0.701172,332.957557,28.11249655,36485.34899,,,,
49092,0.80957,332.9819451,28.05293443,38672.59329,,,,
49093,0.943848,337.5839173,29.20400914,11998.13547,9837.7,4.660068,-1.748924,
49094,0.961426,338.2098108,29.28362273,31098.44651,,,,
49095,0.927734,339.9135828,29.71042262,24959.384,,,,
49096,0.874023,345.5418189,30.63174584,20259.36478,7900.5,3.059991,-1.700366,
49097,0.917969,345.4885507,30.7730578,34496.55681,,,,
49098,0.749512,346.3139356,30.70945885,36795.70938,,,,
49099,0.881836,346.3888772,30.8067463,13252.92117,,,,
49100,0.689453,323.1421932,25.43010798,10777.18623,,,,
49101,0.69873,323.1147508,25.53650647,6925.398752,,,,
49102,0.772949,325.6741035,26.27631738,9779.916347,,,,
49103,0.876465,328.7169925,27.32482043,36868.68063,,,,
49104,0.806152,330.7302111,27.94009799,,,,,
49105,0.916504,330.6991675,27.8362036,,,,,
49106,0.896484,330.8943456,28.01381512,15210.30087,,,,
49107,0.914062,331.120593,28.03474737,8778.387454,,,,
49108,0.858887,331.2861042,28.01873691,12239.38942,,,,
49109,0.92334,336.5627937,29.43936091,16127.9133,,,,
49110,0.699707,338.4449543,29.71358349,12602.17072,,,,
49111,0.793457,339.2748035,29.97973101,41990.9846,,,,
49112,0.876465,339.3709361,29.9356664,9517.420256,,,,
49113,0.753418,340.0019617,30.13053001,,,,,
49114,0.648926,340.4993851,30.22523552,9367.955517,8977.667742,3.458000956,-0.961618882,
49115,0.924316,340.5177591,30.1513725,19338.00363,,,,
49116,0.854492,343.9820438,30.75159414,36249.29992,,,,
49117,0.896973,345.2320884,31.15324776,19740.71867,,,,
49118,0.943848,345.6069681,31.1797953,25031.86791,,,,
49119,0.785645,347.0523956,31.24248465,55255.00355,,,,
49120,0.677734,321.6270843,25.32489081,16152.07846,,,,
49121,0.882324,321.9126112,25.43614537,20369.25866,,,,
49122,0.845703,322.3945348,25.67130717,,,,,
49123,0.726562,324.1630727,26.23172335,5306.096633,,,,
49124,0.727539,324.9171994,26.58086026,49969.92753,,,,
49125,0.77002,326.3091209,26.97995467,15805.67348,,,,
49126,0.844238,327.1914072,27.35277554,49714.33721,,,,
49127,0.611328,327.8237066,27.55632368,52020.44353,,,,
49128,0.936035,327.7981165,27.50387956,17464.60739,,,,
49129,0.760254,330.1776621,28.13655568,,16749.7,3.812026,-0.74494,
49130,0.853516,331.768643,28.55951428,,,,,
49131,0.925781,332.5531819,28.88641644,26420.48681,,,,
49132,0.8125,332.8541099,28.88915499,55325.19446,,,,
49133,0.654785,334.3416509,29.29089435,5525.368603,,,,
49134,0.694336,334.4483564,29.1971024,41076.15416,,,,
49135,0.927734,335.4311803,29.60215667,10670.18519,,,,
49136,0.636719,338.0446296,30.22428559,67661.47827,,,,
49137,0.631836,342.5745221,30.99803046,12380.8383,,,,
49138,0.900391,343.5451096,31.24030755,36911.57917,,,,
49139,0.634277,345.8892026,31.6883502,73140.8012,,,,
49140,0.921875,346.6951148,31.69797575,12043.68787,,,,
49141,0.74707,348.5419116,31.8530589,94648.60349,,,,
49142,0.782715,322.3646973,26.18012775,36305.83097,,,,
49143,0.831543,324.0620122,26.75766474,57924.41935,,,,
49144,0.810547,324.8436788,26.86813784,15018.31896,8146.4,6.204813,-9,
49145,0.814453,324.8052166,26.94028201,48399.81203,,,,
49146,0.603027,325.961512,27.23149694,12542.89077,,,,
49147,0.855469,326.8890732,27.64220676,15293.19866,,,,
49148,0.90625,327.2320868,27.66997174,25288.21379,,,,
49149,0.932129,334.0975975,29.66990392,39685.04987,,,,
49150,0.86084,336.0977714,30.23277368,27982.33304,,,,
49151,0.694336,342.6607194,31.37818508,8037.142521,,,,
49152,0.692871,344.1565031,31.7142727,8454.859781,,,,
49153,0.890625,346.2257549,32.07994506,22716.338,9359.293733,3.384623228,-1.704189159,N
49154,0.869629,337.7166695,26.00188984,30693.51815,,,,
49155,0.818359,339.0045461,26.27966777,49736.78729,,,,
49156,0.709473,351.8065607,28.18304395,5550.479813,,,,
49157,0.672363,357.191238,28.55854537,70425.38892,,,,
49158,0.953613,357.1146017,28.55282411,16112.2108,,,,
49159,0.930176,328.3914283,24.09280882,16611.7511,,,,
49160,0.726074,330.6037079,24.66114136,7261.964662,,,,
49161,0.671387,331.6326511,25.0068241,54809.08966,,,,
49162,0.919434,331.5383962,24.97436029,32583.96435,,,,
49163,0.786133,335.6089671,25.98887186,6824.482559,,,,
49164,0.669434,338.502907,26.66684002,40656.17123,,,,
49165,0.914062,338.4085724,26.57710903,,,,,
49166,0.656738,338.6010283,26.65202209,12253.95361,,,,
49167,0.941406,341.7003465,27.18196949,19446.41173,,,,
49168,0.827148,347.1926296,28.07805432,34255.47616,,,,
49169,0.932617,347.2021587,28.12864961,28090.89905,,,,
49170,0.909668,348.547569,28.21033673,37731.81942,,,,
49171,0.947754,357.7358985,29.12703467,22180.81686,,,,
49172,0.775879,357.9070063,28.98004351,8517.958966,,,,
49173,0.862793,357.9677472,29.03333727,30208.50949,,,,
49174,0.709961,325.3694577,23.68130513,19927.37566,,,,
49175,0.845215,326.310994,23.87238137,42309.90422,,,,
49176,0.669922,327.457306,24.27797105,42655.10049,,,,
49177,0.799316,327.4371389,24.23837385,53977.71192,,,,
49178,0.841797,330.1735283,25.07966274,22783.12867,,,,
49179,0.791992,330.5953564,25.07896632,36642.68096,,,,
49180,0.809082,331.4905007,25.38937907,8374.445786,,,,
49181,0.803223,337.9563006,26.83294432,47126.35272,,,,
49182,0.672363,338.0538315,26.98745597,65570.91147,,,,
49183,0.789062,339.5939074,27.31965912,37255.52223,,,,
49184,0.927734,339.6644169,27.25888495,40910.04021,,,,
49185,0.682617,340.27553,27.25212157,52046.82996,,,,
49186,0.928223,347.0364634,28.44514339,14771.60086,10032.4,4.427745,-0.672344,
49187,0.67041,355.2657769,29.42590905,19029.74045,,,,
49188,0.865723,355.3843156,29.39136526,28279.88129,,,,
49189,0.929199,355.295789,29.41576522,,,,,
49190,0.678711,323.950221,23.62866494,35045.52208,,,,
49191,0.838867,323.87622,23.54848469,25032.75627,,,,
49192,0.662109,324.2532716,23.70922846,,,,,
49193,0.777344,324.2718745,23.85271665,55913.3202,,,,
49194,0.621094,324.4584309,23.80518187,,,,,
49195,0.820801,324.4466307,23.85484209,18979.90197,,,,
49196,0.764648,325.6178369,24.10321858,33878.67338,,,,
49197,0.781738,325.5633649,24.21355257,49607.25187,,,,
49198,0.903809,325.7898026,24.11131525,15693.20775,8938.320651,3.601271122,-1.744462992,
49199,0.677246,326.6623025,24.44810254,8415.141813,,,,
49200,0.898438,327.4096492,24.60950369,21759.23366,,,,
49201,0.75293,327.7229053,24.72535076,,,,,
49202,0.942871,329.4294574,25.2310699,25764.9757,,,,
49203,0.772461,331.572385,25.93709432,5666.420272,,,,
49204,0.823242,332.4373044,25.95103111,12795.72862,,,,
49205,0.915527,332.4278818,25.9890825,39233.79692,,,,
49206,0.721191,333.8425008,26.44104252,69237.01662,,,,
49207,0.818359,333.823877,26.30451802,35933.07616,,,,
49208,0.854492,335.158481,26.768511,,,,,
49209,0.923828,336.827141,27.01482946,15711.10196,,,,
49210,0.921875,339.4609265,27.70295883,15347.29164,,,,
49211,0.910645,341.9199734,28.0326529,16445.00439,,,,
49212,0.657715,346.9106961,28.78054416,,,,,
49213,0.877441,347.0142889,28.84698146,40840.90319,,,,
49214,0.943848,348.3064371,29.06113924,17104.10384,9385.20888,3.481425024,-1.85660586,
49215,0.879395,348.6533635,29.03492442,9662.321588,,,,
49216,0.774414,351.3287782,29.32581979,,,,,
49217,0.871094,324.4742837,24.19911338,16417.00084,,,,
49218,0.637695,325.2717076,24.41298947,19907.93632,,,,
49219,0.908203,325.2076154,24.45794489,12998.7447,,,,
49220,0.9375,326.590014,24.82736389,22271.42477,,,,
49221,0.876953,327.9508185,25.30448575,7442.813642,,,,
49222,0.891113,328.2852378,25.44161445,18778.25948,,,,
49223,0.660156,345.0730326,29.11432055,65473.18701,,,,
49224,0.621094,354.3962479,30.21212619,,,,,
49225,0.911133,356.4688151,30.22492406,12658.64722,,,,
49226,0.84082,357.173061,30.24591833,6119.801838,,,,
49227,0.672852,325.4603917,24.97258531,52449.8459,,,,
49228,0.796387,325.4491268,25.08071524,,,,,
49229,0.915527,325.6219022,25.09347856,17772.05233,,,,
49230,0.92041,325.7782543,25.05270818,,,,,
49231,0.921387,331.0934695,26.54370161,15607.91903,,,,
49232,0.834473,332.0736576,26.81978158,55301.89755,,,,
49233,0.936523,333.994994,27.32255122,38422.40251,,,,
49234,0.645996,336.3831789,27.86202996,,,,,
49235,0.872559,336.5049238,27.80151043,35550.97566,,,,
49236,0.835938,337.2697315,27.98343058,44140.16324,,,,
49237,0.866211,337.2032853,27.91493562,10670.82983,,,,
49238,0.814453,341.1415064,28.8738529,5951.266619,,,,
49239,0.773926,344.568441,29.39910812,62213.72646,,,,
49240,0.858398,346.6559557,29.6408088,33147.03621,,,,
49241,0.890625,347.9913018,29.9243846,41829.13675,,,,
49242,0.861328,342.7525776,27.2354446,57854.64461,,,,
49243,0.693359,349.9169559,28.12600411,8371.401487,,,,
49244,0.86377,355.8321331,28.74556543,37027.23392,,,,
49245,0.791992,356.1129054,28.64896492,,,,,
49246,0.928223,356.1139654,28.8021153,15802.60613,,,,
49247,0.898438,346.6561255,28.24023424,29030.14375,,,,
49248,0.786133,356.8264145,29.122371,19454.64143,,,,
49249,0.874023,356.8111212,29.1365207,,,,,
49250,0.932129,346.5023294,28.6529917,7613.619618,10289.7,3.461804,-1.507568,N
49251,0.781738,349.0523352,29.31853847,9305.86688,,,,
49252,0.857422,351.2981368,29.64223736,5388.450262,,,,
49253,0.847168,344.6691716,29.27549941,23244.28381,8422.7,3.542134,-1.05835,
49254,0.77832,325.1207666,22.81598095,11558.69392,7769.6,3.836389,-3.041144,
49255,0.833008,334.9679056,25.64514186,12431.49426,,,,
49256,0.900879,335.0714651,25.58549239,21906.4491,,,,
49257,0.807129,337.8952796,26.3276637,66059.83628,,,,
49258,0.805176,338.1035516,26.25622294,,,,,
49259,0.64502,324.494087,23.24663323,7453.392903,10303.9,3.953859,-1.328591,N
49260,0.932617,327.6542676,24.09712392,19797.42855,,,,
49261,0.604004,328.3024773,24.39421171,57227.51744,,,,
49262,0.942871,329.9214931,24.821867,14267.72362,,,,
49263,0.634766,331.396178,25.14132566,17204.36629,,,,
49264,0.896484,331.3564273,25.20317256,13113.73391,,,,
49265,0.896484,335.0573165,26.11005644,12653.92259,,,,
49266,0.893555,336.2205104,26.30560204,61947.64015,,,,
49267,0.895996,336.4634993,26.32429711,41347.58194,,,,
49268,0.863281,338.7066102,26.83502489,28833.37177,,,,
49269,0.884277,339.0017965,26.92818088,30578.22003,,,,
49270,0.819336,339.2426007,26.98090652,45353.15472,,,,
49271,0.913086,339.2000341,26.98822714,15244.38348,8494.5,4.297683,-2.150821,N
49272,0.708984,325.1832497,23.8622964,9246.418284,,,,
49273,0.86084,325.1572551,23.83614808,28453.8907,,,,
49274,0.828613,325.7509944,23.95120284,24808.37487,,,,
49275,0.947266,331.1253182,25.55699127,17713.19255,,,,
49276,0.94043,331.6525806,25.68535569,12419.80935,,,,
49277,0.92627,333.5323771,26.0784789,22224.46817,,,,
49278,0.876465,337.9773314,27.0393077,20457.64337,,,,
49279,0.895508,339.29684,27.31353268,17512.7042,,,,
49280,0.668457,341.5986664,27.86235097,6354.074285,,,,
49281,0.89209,342.0317421,27.95320575,35568.35974,,,,
49282,0.652832,324.5622307,24.02193266,7626.263056,,,,
49283,0.672363,325.8100925,24.45658873,,,,,
49284,0.745117,325.8142366,24.35562148,8682.102517,,,,
49285,0.866211,325.9045494,24.34914873,41846.57696,,,,
49286,0.871582,327.4844387,25.02729999,15096.53804,,,,
49287,0.843262,327.6924792,25.06151762,14072.68909,,,,
49288,0.728027,327.8438881,25.0462241,8773.618708,,,,
49289,0.719727,328.0633561,25.07053783,,,,,
49290,0.727051,328.0258955,25.02098229,52882.89527,,,,
49291,0.848145,329.0611014,25.4189971,35993.37536,,,,
49292,0.89209,329.0110832,25.39304301,36364.04947,,,,
49293,0.746582,332.1318691,26.10747508,,,,,
49294,0.770996,334.051193,26.7390957,35116.41381,,,,
49295,0.912598,334.1286011,26.68852628,,,,,
49296,0.753906,336.2196879,27.16503475,,,,,
49297,0.882812,336.2506877,27.10015958,10449.5055,,,,
49298,0.689941,339.4349695,27.79105557,8510.931664,9058.480661,3.422183096,-1.598674067,N
49299,0.847656,339.9508809,28.01741139,7750.318415,9238.551334,3.421974683,-1.658631451,N
49300,0.860352,329.0011754,25.76377931,13318.46832,,,,
49301,0.739746,329.5317557,26.04562846,,,,,
49302,0.848145,329.5086864,25.91487168,39777.63667,,,,
49303,0.792969,330.8428473,26.19651782,21383.84829,,,,
49304,0.886719,330.7327509,26.23623421,,,,,
49305,0.624023,332.414928,26.75096814,39985.03117,,,,
49306,0.917969,332.950721,26.79901197,26186.49544,,,,
49307,0.638672,338.2956276,28.11836387,47477.38154,,,,
49308,0.920898,338.1764359,28.06100126,38918.34519,,,,
49309,0.65332,338.4140191,28.10261232,59905.35993,,,,
49310,0.887207,338.780922,28.21244537,30025.03862,,,,
49311,0.710938,339.1503298,28.16720663,43081.02023,,,,
49312,0.8125,325.3740143,25.13326729,,,,,
49313,0.909668,325.3711495,25.21983885,20610.88173,,,,
49314,0.777832,325.6018524,25.15688101,6242.649785,9416.5,2.966832,-0.564752,N
49315,0.787598,325.5861407,25.20794602,10885.55234,,,,
49316,0.689941,327.5386845,25.78144245,,,,,
49317,0.791504,327.9330569,25.8862686,,,,,
49318,0.836914,327.938499,25.98742124,24985.92902,,,,
49319,0.916016,329.0153251,26.25747196,27922.4486,,,,
49320,0.895508,329.298211,26.38862136,,,,,
49321,0.845703,329.8202389,26.420569,31100.17372,,,,
49322,0.880371,330.8533618,26.64297549,46186.73161,,,,
49323,0.795898,332.2628844,27.2067587,57436.79366,,,,
49324,0.675293,334.2683245,27.63240758,45507.13712,,,,
49325,0.671875,336.2201339,27.94265954,48073.17769,,,,
49326,0.910645,321.7330376,23.90712286,13131.29916,,,,
49327,0.858887,324.1766654,24.71731545,18033.78321,,,,
49328,0.764648,325.3738416,25.13371956,,,,,
49329,0.929199,325.3708962,25.22013178,20610.88173,,,,
49330,0.602051,327.8708768,26.00114669,61798.09881,,,,
49331,0.896484,327.9383472,25.98772839,24985.92902,,,,
49332,0.905273,327.9328809,25.88649895,,,,,
49333,0.768066,329.8200941,26.42083524,31100.17372,,,,
49334,0.930176,331.9340248,27.21423308,25199.68695,,,,
49335,0.818848,332.2626172,27.20701535,57436.79366,,,,
49336,0.930176,339.2010883,28.86021727,34220.36601,,,,
49337,0.615723,340.7229821,29.13069492,6543.244095,8505.1,4.337296,-0.408028,
49338,0.848633,341.0745282,29.14840786,6823.836698,,,,
49339,0.674805,342.3741451,29.59533003,23556.61729,,,,
49340,0.798828,351.3727218,30.72489016,8549.905493,,,,
49341,0.884277,352.1656447,30.97680706,27681.59114,,,,
49342,0.833496,321.9901698,24.42365472,4643.791033,,,,
49343,0.881348,322.1357052,24.54958737,30611.22344,,,,
49344,0.862793,323.2497331,24.81351359,15622.23732,,,,
49345,0.811035,324.8685744,25.35031581,46657.55036,,,,
49346,0.736816,329.4183151,26.78943646,12577.71337,,,,
49347,0.862793,329.7631761,26.97382166,35072.73064,,,,
49348,0.602051,330.3678924,27.18870731,16486.33337,,,,
49349,0.682617,332.5432769,27.6706582,5918.429318,,,,
49350,0.86084,332.7284499,27.65811608,,,,,
49351,0.756348,333.7197228,27.92865226,42974.80497,,,,
49352,0.943359,335.7347446,28.54824806,17788.43525,,,,
49353,0.621582,337.6088292,28.8777318,70504.13145,,,,
49354,0.623047,337.5382833,29.03789178,,,,,
49355,0.791504,338.7314084,29.29895887,41898.01479,,,,
49356,0.674316,339.4112841,29.39037997,6612.524139,,,,
49357,0.924316,342.9714068,30.0556748,18401.3984,,,,
49358,0.757812,345.0415405,30.43537566,8726.730749,11914.3,4.016997,-1.285512,N
49359,0.757812,344.9791115,30.42588717,17145.25682,,,,
49360,0.763184,346.0581486,30.62364859,7175.884557,,,,
49361,0.802734,346.3046429,30.63202689,22939.51141,13154.1,4.696191,-0.015112,N
49362,0.702637,349.3374461,31.04214127,,,,,
49363,0.887207,349.2726258,31.04689218,13263.28978,9223.013496,3.396284602,-1.709875021,
49364,0.748047,350.6248783,31.06567513,42822.45023,,,,
49365,0.961426,351.826391,31.30321716,16884.36127,,,,
49366,0.87207,352.6214423,31.28767017,28428.27568,,,,
49367,0.897461,352.8318432,31.35603449,7398.903999,,,,
49368,0.754883,0.596854118,31.83217729,18985.73275,,,,
49369,0.904785,0.527421766,31.88114626,,,,,
49370,0.626953,1.72911038,31.9738886,79455.99007,,,,
49371,0.821777,1.743325763,32.03455398,14300.23265,,,,
49372,0.73584,322.4475142,25.08405839,7549.469243,,,,
49373,0.795898,322.5918303,25.02130621,10463.6523,,,,
49374,0.828613,322.6401615,25.07771598,44684.39396,,,,
49375,0.845215,322.6877749,25.19387666,45125.88407,,,,
49376,0.894043,323.118846,25.18341021,14683.11589,,,,
